scan_index,t,x,y,theta,true_x,true_y,true_theta,position_error_m,heading_error_rad,ess,beams,mean_log_likelihood
118,28.0,11.660268948635924,-9.948182961586204,-1.5258555280411576,-9.654348,-11.7,3.141593,21.386485419609148,1.6157367791384287,1628.694002805871,56,-12.68566
120,28.4,11.66639303390403,-10.063441077379352,-1.5276995783465828,-9.793478,-11.7,3.141593,21.52218366939104,1.6138927288330038,2557.5846400799305,56,-11.727613333333332
122,28.8,11.688185509873588,-10.212243244322138,-1.4617263491477694,-9.932609,-11.7,3.141593,21.67192135926681,1.6798659580318172,847.9949510904149,56,-16.51025333333333
124,29.2,11.69954782575199,-10.33353606951539,-1.4738076143330747,-10.071739,-11.7,3.141593,21.814127388517694,1.667784692846512,2444.9042922862604,56,-15.462200000000001
126,29.6,11.710372434612065,-10.446451952414145,-1.48215622958591,-10.21087,-11.7,3.141593,21.95705473383539,1.659436077593677,1867.5453833224522,56,-16.10518
128,30.0,11.707468577341439,-10.562947091322076,-1.529762355697319,-10.35,-11.7,3.141593,22.086756424553105,1.6118299514822676,532.6116746789072,56,-19.96056666666667
130,30.4,11.71049497097332,-10.682669134677155,-1.5389348123275532,-10.48913,-11.7,3.141593,22.222923096240077,1.6026574948520331,2384.206823933102,56,-10.836853333333334
132,30.8,11.703526181353435,-10.801546105504627,-1.5763302857654256,-10.628261,-11.7,3.141593,22.349853201168806,1.565262021414161,821.572445973482,56,-14.395406666666666
134,31.2,11.712897605276407,-10.940602380846281,-1.5239751400086703,-10.767391,-11.7,3.141593,22.493111401504606,1.6176171671709165,662.4856108607908,56,-14.900360000000001
136,31.6,11.718515437985152,-11.059648572751021,-1.5283885391499874,-10.906522,-11.7,3.141593,22.634097486328223,1.6132037680295996,2331.747568010308,56,-9.497106666666667
138,32.0,11.732891967439809,-11.177116809356408,-1.4918358314894868,-11.045652,-11.7,3.141593,22.784544588550506,1.6497564756901,1048.3266399371564,56,-12.051480000000002
140,32.4,11.699466741936382,-11.295361846436329,-2.358199476416982,-11.172917,-11.675,2.312744,22.875534161326964,1.6122418307626047,1802.8520184540653,56,-10.98488
142,32.8,11.598998965203394,-11.389402748006328,-2.365356274102323,-11.264583,-11.575,2.312744,22.864335254267104,1.6050850330772637,1221.4862416346002,56,-11.553726666666666
144,33.2,11.153834546022171,-10.378664293647631,-2.2588358772491395,-11.35625,-11.475,2.312744,22.536766810039307,1.7116054299304475,718.0076505607607,56,-15.668466666666667
146,33.6,11.398402684866117,-11.557351384618341,-2.364000389355133,-11.447917,-11.375,2.312744,22.847047405968528,1.606440917824454,2116.473522324221,56,-12.23562
148,34.0,11.298965673048233,-11.653265843142893,-2.368783329666729,-11.539583,-11.275,2.312744,22.841680991977842,1.6016579775128579,1395.9931498486612,56,-19.644473333333334
150,34.4,11.192294527760788,-11.753099368187826,-2.374826112580372,-11.63125,-11.175,2.312744,22.830864716216478,1.5956151945992147,2304.846509152356,56,-11.459406666666666
152,34.8,10.248882475906626,-10.259419261348146,-3.1350722943798224,-11.7,-11.065217,1.570796,21.963668908831636,1.577317012799764,468.72223508544016,56,-22.00184666666666
154,35.2,10.934360237820298,-11.827683032543248,3.139368044573005,-11.7,-10.926087,1.570796,22.65230978909917,1.568572044573005,2030.4249716935751,56,-13.114493333333332
156,35.6,10.76154300208205,-11.835777725965102,3.1051909290999666,-11.7,-10.786957,1.570796,22.48601652026421,1.5343949290999666,929.2776130599703,56,-14.939253333333333
158,36.0,10.308187779982797,-11.216007009085008,3.057365118469209,-11.7,-10.647826,1.570796,22.01552086638127,1.486569118469209,734.4860139435073,56,-15.49094
160,36.4,-1.0538074811602756,11.873669099152071,-0.09564705945905576,-11.7,-10.508696,1.570796,24.78531183140409,1.6664430594590558,871.7959006645839,56,-15.84688
162,36.8,-0.9183714274900209,11.860802196254504,-0.06910684789523337,-11.7,-10.369565,1.570796,24.70693708972992,1.6399028478952336,97.86289684965797,56,-20.57796666666667
164,37.2,-0.7791486698893715,11.853999602255257,-0.013032204394522462,-11.7,-10.230435,1.570796,24.637111143063596,1.5838282043945227,405.7464728973415,56,-17.27258666666667
166,37.6,-0.6473566617329216,11.857818305174261,0.04799522668555059,-11.7,-10.091304,1.570796,24.5748834123468,1.5228007733144495,394.26768241862123,56,-15.953066666666668
168,38.0,9.989327244089527,-11.848873772341163,-3.129772273551975,-11.7,-9.952174,1.570796,21.772101100435926,1.582617033627612,2624.3089478095076,56,-10.321060000000001
170,38.4,-0.3719228743975569,11.867688546377517,0.031185242515613755,-11.7,-9.813043,1.570796,24.46179575889077,1.5396107574843862,2387.160099376781,56,-10.128986666666668
172,38.8,-0.22975825772837663,11.870337874273165,0.023223336848247376,-11.7,-9.673913,1.570796,24.407400340056096,1.5475726631517528,2013.0486760024085,56,-10.754426666666665
174,39.2,-0.09234403477875913,11.872524859727926,0.018788013396270252,-11.7,-9.534783,1.570796,24.351807054264068,1.5520079866037297,1770.0638147369157,56,-10.748953333333333
176,39.6,0.04468114533234048,11.874053010353492,0.017151177273342214,-11.7,-9.395652,1.570796,24.296869889617085,1.553644822726658,1574.1429243336752,56,-11.142840000000001
178,40.0,0.1808978300461482,11.875628297376554,0.014811150560224466,-11.7,-9.256522,1.570796,24.243009496325065,1.5559848494397757,2722.7804980304472,56,-8.369746666666668
180,40.4,9.154614054481591,-11.865363312224709,3.1118907882551254,-11.7,-9.117391,1.570796,21.034882438229474,1.5410947882551254,456.62188266542057,56,-13.89010666666667
182,40.8,9.017081345475752,-11.861144120222555,3.122260607662698,-11.7,-8.978261,1.570796,20.916703243100322,1.5514646076626981,2626.0603975675003,56,-8.873646666666668
184,41.2,8.890656810593713,-11.858870847818423,3.12740428939352,-11.7,-8.83913,1.570796,20.810910183834643,1.55660828939352,2336.8336373994107,56,-8.505813333333334
186,41.6,0.5073253852727518,11.879977721100573,0.045551035337325484,-11.7,-8.7,1.570796,23.928106403619164,1.5252449646626747,486.15928910966386,56,-15.918399999999998
188,42.0,8.625229325591125,-11.858771359161652,3.104694771057126,-11.7,-8.56087,1.570796,20.59104418218342,1.533898771057126,11.227295719562832,56,-18.55758
190,42.4,8.491702733745097,-11.850249269047687,3.0710255367023302,-11.7,-8.421739,1.570796,20.480711461101507,1.5002295367023302,1049.464628327139,56,-12.019773333333333
192,42.8,8.352045415908279,-11.839636009296754,3.0582085845889155,-11.7,-8.282609,1.570796,20.365091860988862,1.4874125845889155,1856.8367402767371,56,-10.71994
194,43.2,8.210840623459834,-11.830754177172098,3.0924207061101017,-11.7,-8.143478,1.570796,20.249384680517068,1.5216247061101016,1062.4314642086563,56,-12.528666666666666
196,43.6,8.074681805289345,-11.825877014018655,3.1084864909819707,-11.7,-8.004348,1.570796,20.14055919048495,1.5376904909819706,2298.867496960376,56,-10.781733333333335
198,44.0,7.93508025399263,-11.822960359615568,3.12354076321652,-11.7,-7.865217,1.570796,20.029980256638108,1.5527447632165199,1705.5586728898852,56,-11.950913333333336
200,44.4,7.796798273502222,-11.821235578230716,3.1318636547571495,-11.7,-7.726087,1.570796,19.922233428896075,1.5610676547571494,1451.4865900169484,56,-12.869253333333335
202,44.8,7.6593858859375725,-11.820159379230216,3.134260045902133,-11.7,-7.586957,1.570796,19.816806611161123,1.563464045902133,2648.363375574017,56,-8.508973333333333
204,45.2,7.520637639614309,-11.819653120601341,3.1361919681734807,-11.7,-7.447826,1.570796,19.71156471835211,1.5653959681734806,2250.349411865273,56,-8.982873333333334
206,45.6,7.379597627391001,-11.826628654818684,-3.097617928084655,-11.7,-7.308696,1.570796,19.60721196643269,1.614771379094931,621.7141706343941,56,-13.588746666666669
208,46.0,7.2415676020650865,-11.830722937983106,-3.1113332051792564,-11.7,-7.169565,1.570796,19.506649546921803,1.60105610200033,2334.0443104059405,56,-10.610526666666667
210,46.4,7.102804154066995,-11.829767136137015,3.1247463089304754,-11.7,-7.030435,1.570796,19.40564435954541,1.5539503089304754,646.8064889398016,56,-15.19076
212,46.8,6.969638200688335,-11.823562483672859,3.0785436637815984,-11.7,-6.891304,1.570796,19.31016738131402,1.5077476637815983,724.6907045488082,56,-13.435473333333336
214,47.2,6.823435827053683,-11.817052744605972,3.1020811357117513,-11.7,-6.752174,1.570796,19.203402603094517,1.5312851357117512,1825.0893872352572,56,-11.133620000000002
216,47.6,6.673720824399963,-11.817333463598349,-3.138049973013185,-11.7,-6.613043,1.570796,19.096550897020368,1.5743393341664016,501.92276992283126,56,-15.556539999999998
218,48.0,6.536599937597188,-11.817408258375458,-3.1383081565821653,-11.7,-6.473913,1.570796,19.00332915202625,1.5740811505974206,2694.9964537511846,56,-9.389773333333334
220,48.4,6.404509080924718,-11.813931882428957,3.121315215051222,-11.7,-6.334783,1.570796,18.915451925267554,1.5505192150512217,1709.6114391903504,56,-11.113846666666667
222,48.8,6.268323961964367,-11.812338445279346,3.1308884832407244,-11.7,-6.195652,1.570796,18.825722632257374,1.5600924832407244,1518.9428816164059,56,-10.36384
224,49.2,6.132523743163698,-11.81139257808023,3.1366800444586063,-11.7,-6.056522,1.570796,18.738127932665805,1.5658840444586062,2599.8836159906373,56,-9.286386666666667
226,49.6,5.99362535456123,-11.810780766516025,3.137926656434264,-11.7,-5.917391,1.570796,18.64930082141547,1.567130656434264,2261.3641667390084,56,-9.80098
228,50.0,5.8533411419342825,-11.81053925888203,3.138947886574786,-11.7,-5.778261,1.570796,18.560931179165113,1.5681518865747859,1938.4382713252228,56,-9.964846666666666
230,50.4,5.716530465546196,-11.810613084447589,3.1397408744869986,-11.7,-5.63913,1.570796,18.477628011163162,1.5689448744869985,1665.492709443058,56,-10.442300000000001
232,50.8,5.580516269181366,-11.811073793414746,-3.1391059803845835,-11.7,-5.5,1.570796,18.396899058139343,1.5732833267950028,1413.2739418612916,56,-10.780846666666669
234,51.2,5.4418851909351655,-11.811276397315334,3.139287953980828,-11.7,-5.36087,1.570796,18.315347951642327,1.568491953980828,2629.6041022410886,56,-8.863473333333333
236,51.6,5.296223609361421,-11.805251906648696,3.0890231500795844,-11.7,-5.221739,1.570796,18.22674570984696,1.5182271500795843,814.9140618213637,56,-13.036313333333334
238,52.0,5.156863770910164,-11.801017201642303,3.1075423645289,-11.7,-5.082609,1.570796,18.146373327883403,1.5367463645289,2119.4100134923933,56,-9.452813333333333
240,52.4,5.026826586342,-11.796910579540384,3.0814261361951347,-11.7,-4.943478,1.570796,18.076400796946917,1.5106301361951346,1287.217441651557,56,-10.936533333333335
242,52.8,4.889798160884877,-11.79181067443681,3.108003287231879,-11.7,-4.804348,1.570796,18.001278778063153,1.5372072872318787,1681.5663032356874,56,-11.264886666666667
244,53.2,4.7521003468125675,-11.788402049488234,3.1020895632337218,-11.7,-4.665217,1.570796,17.927949438539894,1.5312935632337217,1300.7093354138378,56,-11.449320000000002
246,53.6,4.621221137576722,-11.785449564396282,3.1213982700549288,-11.7,-4.526087,1.570796,17.86282744313003,1.5506022700549287,2000.863145795949,56,-9.714093333333333
248,54.0,4.479907868747707,-11.783997828482681,3.1326970676077037,-11.7,-4.386957,1.570796,17.790605151579406,1.5619010676077036,1549.215035403873,56,-10.053913333333334
250,54.4,4.3434613704610285,-11.784217326296604,3.140896781439811,-11.7,-4.247826,1.570796,17.72540117934017,1.5701007814398111,2063.835711504918,56,-11.015720000000002
252,54.8,4.203010971860179,-11.784911121031161,-3.140879291650001,-11.7,-4.108696,1.570796,17.658709934631485,1.571510015529585,1831.2806130411454,56,-10.582986666666667
254,55.2,4.0633330482107635,-11.786070674366389,-3.1366516530703095,-11.7,-3.969565,1.570796,17.594897832787083,1.5757376541092774,1572.835287448164,56,-10.579553333333333
256,55.6,3.9205341798414186,-11.787012259252231,-3.138380832288603,-11.7,-3.830435,1.570796,17.530208491231466,1.5740084748909828,2547.9951653717453,56,-8.731166666666667
258,56.0,3.78337136942574,-11.787647598421701,-3.137817608362626,-11.7,-3.691304,1.570796,17.472423089750798,1.5745716988169607,2235.3859413725095,56,-8.364413333333335
260,56.4,3.64969437880531,-11.788543912513042,-3.137647914899307,-11.7,-3.552174,1.570796,17.41984233161935,1.574741392280279,1902.65034788149,56,-8.863313333333334
262,56.8,3.514383425239628,-11.787524886819186,3.1325619273258183,-11.7,-3.413043,1.570796,17.36690559319273,1.5617659273258182,1371.5801965549929,56,-10.099553333333334
264,57.2,3.3734365327816302,-11.787264527547087,3.138831574132817,-11.7,-3.273913,1.570796,17.311430996292138,1.568035574132817,2610.8066887037285,56,-10.189593333333333
266,57.6,3.2356620482526903,-11.78780718079357,3.140394743206618,-11.7,-3.134783,1.570796,17.26119428930148,1.569598743206618,2258.8124724729337,56,-10.587733333333333
